Time_Index,SE3_nuclear,SE4_oil_peaker,SE1_biomass_chp,SE2_biomass_chp,SE3_biomass_chp,SE4_biomass_chp,SE1_onshore_wind,SE2_onshore_wind,SE3_onshore_wind,SE4_onshore_wind,SE4_offshore_wind,SE3_solar_pv,SE4_solar_pv,SE1_battery,SE2_battery,SE3_battery,SE4_battery,SE1_hydro_reservoir,SE2_hydro_reservoir,SE3_hydro_reservoir,SE4_hydro_reservoir
5660,1.0,1.0,1.0,1.0,1.0,1.0,0.22281,0.35266,0.46002,0.33611,0.30305,0.0188,0.00843,1.0,1.0,1.0,1.0,0.39812,0.3725,0.37437,0.31688
5661,1.0,1.0,1.0,1.0,1.0,1.0,0.21644,0.32499,0.40362,0.29742,0.23745,0.0,0.0,1.0,1.0,1.0,1.0,0.40632,0.38058,0.35834,0.30856
5662,1.0,1.0,1.0,1.0,1.0,1.0,0.28603,0.37353,0.34943,0.34045,0.26101,0.0,0.0,1.0,1.0,1.0,1.0,0.41036,0.37755,0.36707,0.30868
5663,1.0,1.0,1.0,1.0,1.0,1.0,0.30082,0.36128,0.31759,0.37934,0.28112,0.0,0.0,1.0,1.0,1.0,1.0,0.40437,0.39331,0.36763,0.32904
5664,1.0,1.0,1.0,1.0,1.0,1.0,0.25016,0.36022,0.36533,0.32441,0.22082,0.0,0.0,1.0,1.0,1.0,1.0,0.40602,0.38749,0.36372,0.31219
5665,1.0,1.0,1.0,1.0,1.0,1.0,0.2558,0.39874,0.35528,0.34579,0.27105,0.0,0.0,1.0,1.0,1.0,1.0,0.39036,0.39027,0.36149,0.31326
5666,1.0,1.0,1.0,1.0,1.0,1.0,0.25253,0.41782,0.32264,0.39804,0.2507,0.0,0.0,1.0,1.0,1.0,1.0,0.39823,0.37617,0.37205,0.31044
5667,1.0,1.0,1.0,1.0,1.0,1.0,0.27445,0.35355,0.36649,0.3941,0.24605,0.0,0.0,1.0,1.0,1.0,1.0,0.39322,0.40222,0.36092,0.30957
5668,1.0,1.0,1.0,1.0,1.0,1.0,0.30807,0.3076,0.37959,0.34299,0.28349,0.0,0.0,1.0,1.0,1.0,1.0,0.40447,0.38531,0.37046,0.32056
5669,1.0,1.0,1.0,1.0,1.0,1.0,0.25752,0.26087,0.3294,0.36603,0.21408,0.0,0.0,1.0,1.0,1.0,1.0,0.39334,0.38452,0.35009,0.32026
5670,1.0,1.0,1.0,1.0,1.0,1.0,0.30559,0.31235,0.33829,0.35159,0.22546,0.01931,0.00575,1.0,1.0,1.0,1.0,0.40051,0.40014,0.35364,0.32669
5671,1.0,1.0,1.0,1.0,1.0,1.0,0.33307,0.33268,0.28375,0.3956,0.27323,0.09742,0.08395,1.0,1.0,1.0,1.0,0.40558,0.37854,0.35229,0.30738
5672,1.0,1.0,1.0,1.0,1.0,1.0,0.32351,0.38356,0.32491,0.41002,0.24611,0.13733,0.21831,1.0,1.0,1.0,1.0,0.39015,0.38391,0.34884,0.32086
5673,1.0,1.0,1.0,1.0,1.0,1.0,0.28914,0.41639,0.2886,0.38191,0.28829,0.26651,0.27961,1.0,1.0,1.0,1.0,0.40438,0.39997,0.36265,0.3142
5674,1.0,1.0,1.0,1.0,1.0,1.0,0.32426,0.36821,0.29628,0.41,0.33972,0.23462,0.33574,1.0,1.0,1.0,1.0,0.40158,0.37531,0.36671,0.32157
5675,1.0,1.0,1.0,1.0,1.0,1.0,0.38343,0.34506,0.25102,0.42128,0.27043,0.35347,0.36869,1.0,1.0,1.0,1.0,0.39925,0.39631,0.35983,0.31766
5676,1.0,1.0,1.0,1.0,1.0,1.0,0.4268,0.40051,0.25487,0.39131,0.20179,0.31434,0.47706,1.0,1.0,1.0,1.0,0.40433,0.38246,0.34927,0.32391
5677,1.0,1.0,1.0,1.0,1.0,1.0,0.36481,0.44806,0.29042,0.37433,0.18068,0.28199,0.5402,1.0,1.0,1.0,1.0,0.40291,0.37886,0.36076,0.31158
5678,1.0,1.0,1.0,1.0,1.0,1.0,0.40742,0.46549,0.26132,0.3225,0.13196,0.47651,0.51699,1.0,1.0,1.0,1.0,0.39363,0.3755,0.37063,0.31075
5679,1.0,1.0,1.0,1.0,1.0,1.0,0.38793,0.51045,0.2374,0.31712,0.14196,0.42946,0.47619,1.0,1.0,1.0,1.0,0.38994,0.39509,0.37341,0.32739
5680,1.0,1.0,1.0,1.0,1.0,1.0,0.32435,0.55516,0.24321,0.36292,0.23146,0.31953,0.23622,1.0,1.0,1.0,1.0,0.39119,0.37878,0.3514,0.31518
5681,1.0,1.0,1.0,1.0,1.0,1.0,0.2649,0.56715,0.23788,0.39041,0.17262,0.21764,0.26465,1.0,1.0,1.0,1.0,0.41392,0.39547,0.36326,0.31657
5682,1.0,1.0,1.0,1.0,1.0,1.0,0.20645,0.60069,0.26691,0.33789,0.24861,0.14359,0.20599,1.0,1.0,1.0,1.0,0.40017,0.40145,0.35265,0.3197
5683,1.0,1.0,1.0,1.0,1.0,1.0,0.20214,0.63343,0.24712,0.30523,0.33179,0.0777,0.11862,1.0,1.0,1.0,1.0,0.40913,0.39588,0.35527,0.3124
5684,1.0,1.0,1.0,1.0,1.0,1.0,0.16347,0.66169,0.29584,0.25306,0.27104,0.01856,0.00621,1.0,1.0,1.0,1.0,0.41677,0.3845,0.36093,0.32975
5685,1.0,1.0,1.0,1.0,1.0,1.0,0.2179,0.58689,0.32945,0.31032,0.26349,0.0,0.0,1.0,1.0,1.0,1.0,0.39821,0.39739,0.36894,0.3218
5686,1.0,1.0,1.0,1.0,1.0,1.0,0.16719,0.61128,0.30548,0.30972,0.2328,0.0,0.0,1.0,1.0,1.0,1.0,0.41109,0.38144,0.35728,0.32686
5687,1.0,1.0,1.0,1.0,1.0,1.0,0.17726,0.53436,0.29841,0.25716,0.26501,0.0,0.0,1.0,1.0,1.0,1.0,0.39272,0.38102,0.35638,0.32367
5688,1.0,1.0,1.0,1.0,1.0,1.0,0.21025,0.52461,0.32532,0.24775,0.27114,0.0,0.0,1.0,1.0,1.0,1.0,0.40441,0.39618,0.37112,0.32201
5689,1.0,1.0,1.0,1.0,1.0,1.0,0.25552,0.49098,0.34573,0.2939,0.35227,0.0,0.0,1.0,1.0,1.0,1.0,0.41618,0.38317,0.36322,0.31035
5690,1.0,1.0,1.0,1.0,1.0,1.0,0.23022,0.42647,0.34487,0.23877,0.38069,0.0,0.0,1.0,1.0,1.0,1.0,0.39433,0.39809,0.36941,0.30722
5691,1.0,1.0,1.0,1.0,1.0,1.0,0.28903,0.3812,0.37905,0.26674,0.44603,0.0,0.0,1.0,1.0,1.0,1.0,0.39174,0.38335,0.36803,0.33159
5692,1.0,1.0,1.0,1.0,1.0,1.0,0.28269,0.39469,0.41954,0.26867,0.38321,0.0,0.0,1.0,1.0,1.0,1.0,0.4098,0.37675,0.35307,0.32546
5693,1.0,1.0,1.0,1.0,1.0,1.0,0.24942,0.35423,0.43913,0.32318,0.44094,0.0,0.0,1.0,1.0,1.0,1.0,0.41515,0.40505,0.36109,0.3103
5694,1.0,1.0,1.0,1.0,1.0,1.0,0.30333,0.31136,0.44071,0.29644,0.39076,0.01814,0.00196,1.0,1.0,1.0,1.0,0.3914,0.4051,0.35414,0.31122
5695,1.0,1.0,1.0,1.0,1.0,1.0,0.27743,0.28824,0.44105,0.33069,0.415,0.1053,0.07052,1.0,1.0,1.0,1.0,0.41078,0.38623,0.36013,0.31425
5696,1.0,1.0,1.0,1.0,1.0,1.0,0.23629,0.29932,0.47179,0.27922,0.35466,0.1482,0.15855,1.0,1.0,1.0,1.0,0.39352,0.40015,0.35955,0.33038
5697,1.0,1.0,1.0,1.0,1.0,1.0,0.26251,0.25034,0.49508,0.32873,0.30718,0.28189,0.22416,1.0,1.0,1.0,1.0,0.3909,0.389,0.35258,0.32902
5698,1.0,1.0,1.0,1.0,1.0,1.0,0.27721,0.2115,0.51756,0.37192,0.31012,0.32359,0.35925,1.0,1.0,1.0,1.0,0.41143,0.38268,0.35196,0.32384
5699,1.0,1.0,1.0,1.0,1.0,1.0,0.28299,0.18093,0.46575,0.34626,0.38812,0.35512,0.32402,1.0,1.0,1.0,1.0,0.41677,0.3816,0.35754,0.33049
5700,1.0,1.0,1.0,1.0,1.0,1.0,0.27568,0.18854,0.42083,0.31238,0.42065,0.40005,0.50512,1.0,1.0,1.0,1.0,0.4052,0.3755,0.36377,0.31415
5701,1.0,1.0,1.0,1.0,1.0,1.0,0.32604,0.20203,0.42809,0.25532,0.38296,0.493,0.32625,1.0,1.0,1.0,1.0,0.39424,0.39393,0.36574,0.32536
5702,1.0,1.0,1.0,1.0,1.0,1.0,0.29245,0.18389,0.43304,0.26717,0.43199,0.41696,0.47196,1.0,1.0,1.0,1.0,0.41599,0.38269,0.37271,0.32531
5703,1.0,1.0,1.0,1.0,1.0,1.0,0.24203,0.23238,0.4053,0.30396,0.49665,0.27086,0.4817,1.0,1.0,1.0,1.0,0.41282,0.38508,0.36531,0.32637
5704,1.0,1.0,1.0,1.0,1.0,1.0,0.25936,0.27891,0.3612,0.25899,0.56063,0.27108,0.35632,1.0,1.0,1.0,1.0,0.3891,0.38322,0.35591,0.32727
5705,1.0,1.0,1.0,1.0,1.0,1.0,0.24622,0.2865,0.33066,0.21649,0.60807,0.17843,0.23081,1.0,1.0,1.0,1.0,0.40357,0.37933,0.36358,0.31009
5706,1.0,1.0,1.0,1.0,1.0,1.0,0.3094,0.25623,0.34813,0.18266,0.56391,0.15977,0.20736,1.0,1.0,1.0,1.0,0.39633,0.39907,0.35797,0.31344
5707,1.0,1.0,1.0,1.0,1.0,1.0,0.32904,0.29302,0.38439,0.21788,0.51666,0.06842,0.08325,1.0,1.0,1.0,1.0,0.41452,0.37658,0.35906,0.32333
5708,1.0,1.0,1.0,1.0,1.0,1.0,0.39221,0.23864,0.3879,0.18405,0.57431,0.01324,0.0022,1.0,1.0,1.0,1.0,0.40618,0.38379,0.36419,0.3068
5709,1.0,1.0,1.0,1.0,1.0,1.0,0.40371,0.1958,0.36272,0.19624,0.63669,0.0,0.0,1.0,1.0,1.0,1.0,0.39354,0.3951,0.37338,0.32857
5710,1.0,1.0,1.0,1.0,1.0,1.0,0.34049,0.26324,0.30982,0.18007,0.67368,0.0,0.0,1.0,1.0,1.0,1.0,0.3916,0.39425,0.36144,0.31635
5711,1.0,1.0,1.0,1.0,1.0,1.0,0.35583,0.23632,0.32115,0.17621,0.64954,0.0,0.0,1.0,1.0,1.0,1.0,0.41177,0.39583,0.3492,0.32487
5712,1.0,1.0,1.0,1.0,1.0,1.0,0.29197,0.24701,0.28819,0.12876,0.55964,0.0,0.0,1.0,1.0,1.0,1.0,0.40284,0.38546,0.36441,0.31369
5713,1.0,1.0,1.0,1.0,1.0,1.0,0.3225,0.24303,0.29149,0.19849,0.49275,0.0,0.0,1.0,1.0,1.0,1.0,0.39144,0.37885,0.36527,0.32945
5714,1.0,1.0,1.0,1.0,1.0,1.0,0.38478,0.2246,0.28928,0.17257,0.44741,0.0,0.0,1.0,1.0,1.0,1.0,0.38875,0.38333,0.35747,0.31811
5715,1.0,1.0,1.0,1.0,1.0,1.0,0.43287,0.28129,0.33502,0.12716,0.39221,0.0,0.0,1.0,1.0,1.0,1.0,0.41257,0.38753,0.36297,0.31889
5716,1.0,1.0,1.0,1.0,1.0,1.0,0.41683,0.30297,0.31975,0.1497,0.35777,0.0,0.0,1.0,1.0,1.0,1.0,0.39796,0.38137,0.37452,0.32317
5717,1.0,1.0,1.0,1.0,1.0,1.0,0.34795,0.28745,0.26723,0.16709,0.37686,0.0,0.0,1.0,1.0,1.0,1.0,0.39823,0.40393,0.37544,0.3195
5718,1.0,1.0,1.0,1.0,1.0,1.0,0.39693,0.31033,0.26001,0.17342,0.30237,0.01133,0.0,1.0,1.0,1.0,1.0,0.41647,0.39357,0.36336,0.33124
5719,1.0,1.0,1.0,1.0,1.0,1.0,0.393,0.29902,0.24676,0.22761,0.23645,0.09204,0.10232,1.0,1.0,1.0,1.0,0.40907,0.39503,0.36909,0.32862
5720,1.0,1.0,1.0,1.0,1.0,1.0,0.39454,0.32617,0.23795,0.25094,0.17066,0.12398,0.20295,1.0,1.0,1.0,1.0,0.41558,0.39672,0.36635,0.30654
5721,1.0,1.0,1.0,1.0,1.0,1.0,0.41201,0.31061,0.26551,0.24661,0.23658,0.25489,0.21066,1.0,1.0,1.0,1.0,0.38817,0.40056,0.34862,0.31036
5722,1.0,1.0,1.0,1.0,1.0,1.0,0.34405,0.27216,0.22709,0.20483,0.18522,0.30692,0.27814,1.0,1.0,1.0,1.0,0.38993,0.39664,0.37325,0.32517
5723,1.0,1.0,1.0,1.0,1.0,1.0,0.40527,0.31685,0.24723,0.2391,0.19464,0.40078,0.27817,1.0,1.0,1.0,1.0,0.40685,0.38709,0.36586,0.32786
5724,1.0,1.0,1.0,1.0,1.0,1.0,0.44905,0.33822,0.22593,0.29302,0.23066,0.3741,0.3681,1.0,1.0,1.0,1.0,0.40642,0.38267,0.35493,0.31932
5725,1.0,1.0,1.0,1.0,1.0,1.0,0.46998,0.34345,0.17819,0.31252,0.27955,0.47902,0.50048,1.0,1.0,1.0,1.0,0.41865,0.40617,0.35103,0.32636
5726,1.0,1.0,1.0,1.0,1.0,1.0,0.48123,0.3789,0.21317,0.31465,0.26899,0.47978,0.48661,1.0,1.0,1.0,1.0,0.39225,0.39176,0.35434,0.31872
5727,1.0,1.0,1.0,1.0,1.0,1.0,0.43109,0.36339,0.19459,0.27079,0.26845,0.26371,0.36762,1.0,1.0,1.0,1.0,0.41308,0.37745,0.36681,0.32835
5728,1.0,1.0,1.0,1.0,1.0,1.0,0.38369,0.36734,0.18647,0.27136,0.24355,0.29757,0.3166,1.0,1.0,1.0,1.0,0.41215,0.39495,0.35905,0.31289
5729,1.0,1.0,1.0,1.0,1.0,1.0,0.37366,0.33233,0.21467,0.28052,0.30983,0.2197,0.24376,1.0,1.0,1.0,1.0,0.41063,0.38243,0.35968,0.30934
5730,1.0,1.0,1.0,1.0,1.0,1.0,0.32108,0.30159,0.20824,0.28033,0.29042,0.15502,0.16683,1.0,1.0,1.0,1.0,0.41485,0.40678,0.36316,0.30784
5731,1.0,1.0,1.0,1.0,1.0,1.0,0.35055,0.26853,0.22444,0.28917,0.24917,0.08954,0.0637,1.0,1.0,1.0,1.0,0.38944,0.38321,0.36888,0.31321
5732,1.0,1.0,1.0,1.0,1.0,1.0,0.36064,0.23318,0.19944,0.31036,0.21003,0.01004,0.0,1.0,1.0,1.0,1.0,0.39129,0.40436,0.35625,0.31056
5733,1.0,1.0,1.0,1.0,1.0,1.0,0.32606,0.29804,0.23873,0.32472,0.18211,0.0,0.0,1.0,1.0,1.0,1.0,0.4088,0.38017,0.36632,0.32132
5734,1.0,1.0,1.0,1.0,1.0,1.0,0.34135,0.26565,0.21462,0.36114,0.14644,0.0,0.0,1.0,1.0,1.0,1.0,0.40186,0.37985,0.36347,0.32929
5735,1.0,1.0,1.0,1.0,1.0,1.0,0.37989,0.27061,0.1813,0.3157,0.08818,0.0,0.0,1.0,1.0,1.0,1.0,0.41671,0.39173,0.34889,0.30938
5736,1.0,1.0,1.0,1.0,1.0,1.0,0.41783,0.27574,0.17316,0.28883,0.10565,0.0,0.0,1.0,1.0,1.0,1.0,0.41097,0.39508,0.34873,0.32673
5737,1.0,1.0,1.0,1.0,1.0,1.0,0.37985,0.24792,0.19913,0.2718,0.16993,0.0,0.0,1.0,1.0,1.0,1.0,0.41351,0.39445,0.36517,0.32458
5738,1.0,1.0,1.0,1.0,1.0,1.0,0.32911,0.24349,0.17027,0.25571,0.14753,0.0,0.0,1.0,1.0,1.0,1.0,0.40215,0.40565,0.36272,0.31495
5739,1.0,1.0,1.0,1.0,1.0,1.0,0.37485,0.21485,0.21505,0.25151,0.10663,0.0,0.0,1.0,1.0,1.0,1.0,0.39458,0.38435,0.36863,0.32033
5740,1.0,1.0,1.0,1.0,1.0,1.0,0.36626,0.22602,0.20792,0.26153,0.17745,0.0,0.0,1.0,1.0,1.0,1.0,0.39175,0.38728,0.3715,0.32694
5741,1.0,1.0,1.0,1.0,1.0,1.0,0.33967,0.23524,0.22161,0.26809,0.24409,0.0,0.0,1.0,1.0,1.0,1.0,0.39906,0.37923,0.35959,0.32785
5742,1.0,1.0,1.0,1.0,1.0,1.0,0.39032,0.23273,0.17188,0.31728,0.27408,0.00667,0.0,1.0,1.0,1.0,1.0,0.42086,0.38631,0.36023,0.31501
5743,1.0,1.0,1.0,1.0,1.0,1.0,0.33344,0.22099,0.16847,0.32415,0.28563,0.09268,0.08117,1.0,1.0,1.0,1.0,0.40383,0.39046,0.35831,0.33035
5744,1.0,1.0,1.0,1.0,1.0,1.0,0.30289,0.18571,0.20011,0.34439,0.25104,0.12781,0.18084,1.0,1.0,1.0,1.0,0.3934,0.38104,0.36488,0.31699
5745,1.0,1.0,1.0,1.0,1.0,1.0,0.32463,0.1411,0.16325,0.38493,0.31893,0.24544,0.28094,1.0,1.0,1.0,1.0,0.39325,0.39294,0.37688,0.31619
5746,1.0,1.0,1.0,1.0,1.0,1.0,0.30246,0.13978,0.19204,0.35227,0.37887,0.31054,0.27777,1.0,1.0,1.0,1.0,0.41615,0.38017,0.36787,0.31021
5747,1.0,1.0,1.0,1.0,1.0,1.0,0.34268,0.17319,0.18341,0.31817,0.35995,0.40392,0.46378,1.0,1.0,1.0,1.0,0.39526,0.3839,0.37625,0.32012
5748,1.0,1.0,1.0,1.0,1.0,1.0,0.40501,0.18903,0.14329,0.37382,0.30221,0.34543,0.44023,1.0,1.0,1.0,1.0,0.3913,0.40018,0.37012,0.3192
5749,1.0,1.0,1.0,1.0,1.0,1.0,0.36487,0.18073,0.18638,0.4078,0.3004,0.35458,0.34335,1.0,1.0,1.0,1.0,0.40945,0.39386,0.35099,0.31764
5750,1.0,1.0,1.0,1.0,1.0,1.0,0.35798,0.18031,0.1803,0.38162,0.30319,0.33655,0.37156,1.0,1.0,1.0,1.0,0.41586,0.3934,0.37479,0.3323
5751,1.0,1.0,1.0,1.0,1.0,1.0,0.38248,0.16479,0.20081,0.33361,0.31236,0.25671,0.38251,1.0,1.0,1.0,1.0,0.40008,0.403,0.36828,0.32403
5752,1.0,1.0,1.0,1.0,1.0,1.0,0.4307,0.20081,0.17958,0.36765,0.38477,0.21118,0.397,1.0,1.0,1.0,1.0,0.42096,0.3876,0.36523,0.32972
5753,1.0,1.0,1.0,1.0,1.0,1.0,0.42351,0.24781,0.22004,0.38985,0.40972,0.20084,0.25359,1.0,1.0,1.0,1.0,0.39546,0.37717,0.3501,0.31832
5754,1.0,1.0,1.0,1.0,1.0,1.0,0.44981,0.27875,0.26708,0.38571,0.35224,0.20369,0.15362,1.0,1.0,1.0,1.0,0.40438,0.40264,0.36207,0.32768
5755,1.0,1.0,1.0,1.0,1.0,1.0,0.46346,0.30598,0.25443,0.36422,0.39539,0.10335,0.07366,1.0,1.0,1.0,1.0,0.39426,0.40714,0.35264,0.31232
5756,1.0,1.0,1.0,1.0,1.0,1.0,0.44672,0.26672,0.24888,0.38286,0.41362,0.00877,0.0,1.0,1.0,1.0,1.0,0.39258,0.3872,0.35603,0.31569
5757,1.0,1.0,1.0,1.0,1.0,1.0,0.41668,0.21836,0.27368,0.34067,0.44192,0.0,0.0,1.0,1.0,1.0,1.0,0.40513,0.37908,0.36839,0.32195
5758,1.0,1.0,1.0,1.0,1.0,1.0,0.45556,0.20182,0.30054,0.29336,0.5068,0.0,0.0,1.0,1.0,1.0,1.0,0.40573,0.39523,0.37105,0.3313
5759,1.0,1.0,1.0,1.0,1.0,1.0,0.43976,0.22319,0.30699,0.2677,0.44288,0.0,0.0,1.0,1.0,1.0,1.0,0.39672,0.3967,0.37362,0.32638
5760,1.0,1.0,1.0,1.0,1.0,1.0,0.4783,0.25783,0.28295,0.23935,0.49095,0.0,0.0,1.0,1.0,1.0,1.0,0.41607,0.40396,0.34943,0.32039
5761,1.0,1.0,1.0,1.0,1.0,1.0,0.43477,0.28953,0.32509,0.24541,0.4739,0.0,0.0,1.0,1.0,1.0,1.0,0.41906,0.37869,0.3728,0.32043
5762,1.0,1.0,1.0,1.0,1.0,1.0,0.44763,0.25379,0.34186,0.24985,0.42985,0.0,0.0,1.0,1.0,1.0,1.0,0.41915,0.38792,0.36321,0.32232
5763,1.0,1.0,1.0,1.0,1.0,1.0,0.42931,0.21051,0.29794,0.30739,0.38903,0.0,0.0,1.0,1.0,1.0,1.0,0.40614,0.4011,0.36669,0.32762
5764,1.0,1.0,1.0,1.0,1.0,1.0,0.43734,0.17262,0.26992,0.33646,0.37808,0.0,0.0,1.0,1.0,1.0,1.0,0.4077,0.40085,0.35413,0.31392
5765,1.0,1.0,1.0,1.0,1.0,1.0,0.44134,0.21756,0.27327,0.36595,0.32597,0.0,0.0,1.0,1.0,1.0,1.0,0.40506,0.39615,0.36999,0.31239
5766,1.0,1.0,1.0,1.0,1.0,1.0,0.41092,0.24323,0.30898,0.364,0.37419,0.00572,0.0,1.0,1.0,1.0,1.0,0.39616,0.39179,0.36056,0.3234
5767,1.0,1.0,1.0,1.0,1.0,1.0,0.45541,0.30166,0.29225,0.3218,0.39063,0.07854,0.0606,1.0,1.0,1.0,1.0,0.39279,0.39055,0.36018,0.31626
5768,1.0,1.0,1.0,1.0,1.0,1.0,0.4203,0.25284,0.25286,0.26474,0.39258,0.17173,0.15061,1.0,1.0,1.0,1.0,0.40214,0.4046,0.3688,0.32721
5769,1.0,1.0,1.0,1.0,1.0,1.0,0.36486,0.26433,0.28116,0.22992,0.37233,0.28882,0.3197,1.0,1.0,1.0,1.0,0.4157,0.39837,0.35872,0.32366
5770,1.0,1.0,1.0,1.0,1.0,1.0,0.3082,0.29211,0.27465,0.27452,0.43494,0.23655,0.30722,1.0,1.0,1.0,1.0,0.40172,0.398,0.37702,0.32695
5771,1.0,1.0,1.0,1.0,1.0,1.0,0.25638,0.30579,0.32666,0.29505,0.35856,0.36413,0.33227,1.0,1.0,1.0,1.0,0.4046,0.39717,0.36365,0.31002
5772,1.0,1.0,1.0,1.0,1.0,1.0,0.21215,0.31716,0.26977,0.30378,0.40966,0.30759,0.31025,1.0,1.0,1.0,1.0,0.41261,0.3836,0.36438,0.32597
5773,1.0,1.0,1.0,1.0,1.0,1.0,0.24058,0.28524,0.23991,0.31352,0.47274,0.47383,0.48671,1.0,1.0,1.0,1.0,0.39567,0.4046,0.36543,0.32959
5774,1.0,1.0,1.0,1.0,1.0,1.0,0.19103,0.24637,0.22057,0.35947,0.54291,0.38497,0.3125,1.0,1.0,1.0,1.0,0.39462,0.40877,0.36317,0.32356
5775,1.0,1.0,1.0,1.0,1.0,1.0,0.25823,0.2492,0.25616,0.36664,0.56461,0.31469,0.45356,1.0,1.0,1.0,1.0,0.40095,0.37835,0.35756,0.30918
5776,1.0,1.0,1.0,1.0,1.0,1.0,0.24211,0.2782,0.29082,0.34704,0.54388,0.26037,0.37807,1.0,1.0,1.0,1.0,0.40969,0.39737,0.37822,0.30846
5777,1.0,1.0,1.0,1.0,1.0,1.0,0.24572,0.27929,0.29627,0.34342,0.46361,0.22067,0.17761,1.0,1.0,1.0,1.0,0.42008,0.38107,0.35629,0.33042
5778,1.0,1.0,1.0,1.0,1.0,1.0,0.30719,0.30032,0.34077,0.37064,0.40179,0.15578,0.17846,1.0,1.0,1.0,1.0,0.40033,0.39167,0.37217,0.3234
5779,1.0,1.0,1.0,1.0,1.0,1.0,0.35129,0.25125,0.29501,0.31329,0.4582,0.0986,0.07644,1.0,1.0,1.0,1.0,0.40418,0.39047,0.37465,0.30929
5780,1.0,1.0,1.0,1.0,1.0,1.0,0.36895,0.21531,0.33766,0.27977,0.39944,0.00547,0.0,1.0,1.0,1.0,1.0,0.41459,0.3941,0.36953,0.31353
5781,1.0,1.0,1.0,1.0,1.0,1.0,0.42873,0.20948,0.31615,0.30676,0.38667,0.0,0.0,1.0,1.0,1.0,1.0,0.4207,0.39872,0.36585,0.32561
5782,1.0,1.0,1.0,1.0,1.0,1.0,0.4195,0.26962,0.26713,0.29103,0.3324,0.0,0.0,1.0,1.0,1.0,1.0,0.39737,0.39297,0.35959,0.31405
5783,1.0,1.0,1.0,1.0,1.0,1.0,0.44602,0.29121,0.23677,0.27294,0.28229,0.0,0.0,1.0,1.0,1.0,1.0,0.40022,0.39224,0.36908,0.31459
5784,1.0,1.0,1.0,1.0,1.0,1.0,0.37137,0.34301,0.23723,0.22599,0.36139,0.0,0.0,1.0,1.0,1.0,1.0,0.40366,0.4063,0.35188,0.31163
5785,1.0,1.0,1.0,1.0,1.0,1.0,0.4312,0.31781,0.28203,0.20212,0.29261,0.0,0.0,1.0,1.0,1.0,1.0,0.39575,0.38593,0.37338,0.31147
5786,1.0,1.0,1.0,1.0,1.0,1.0,0.40898,0.36618,0.3274,0.15622,0.36908,0.0,0.0,1.0,1.0,1.0,1.0,0.39472,0.38313,0.36532,0.33046
5787,1.0,1.0,1.0,1.0,1.0,1.0,0.35053,0.31852,0.34978,0.16503,0.29735,0.0,0.0,1.0,1.0,1.0,1.0,0.40919,0.40326,0.37474,0.31774
5788,1.0,1.0,1.0,1.0,1.0,1.0,0.40775,0.30467,0.29944,0.20134,0.34754,0.0,0.0,1.0,1.0,1.0,1.0,0.41495,0.40995,0.37719,0.32958
5789,1.0,1.0,1.0,1.0,1.0,1.0,0.35263,0.28622,0.24801,0.18496,0.34354,0.0,0.0,1.0,1.0,1.0,1.0,0.42039,0.37947,0.37701,0.3309
5790,1.0,1.0,1.0,1.0,1.0,1.0,0.37994,0.29965,0.2553,0.24266,0.41812,0.00096,0.0,1.0,1.0,1.0,1.0,0.4217,0.38767,0.36415,0.32641
5791,1.0,1.0,1.0,1.0,1.0,1.0,0.31911,0.27083,0.27484,0.22626,0.36273,0.05651,0.05619,1.0,1.0,1.0,1.0,0.41364,0.39852,0.36251,0.31063
5792,1.0,1.0,1.0,1.0,1.0,1.0,0.26111,0.24858,0.28384,0.2746,0.3994,0.16802,0.1318,1.0,1.0,1.0,1.0,0.3984,0.40699,0.35878,0.31072
5793,1.0,1.0,1.0,1.0,1.0,1.0,0.23346,0.28743,0.32426,0.27969,0.44337,0.22742,0.27232,1.0,1.0,1.0,1.0,0.39229,0.40553,0.37198,0.3263
5794,1.0,1.0,1.0,1.0,1.0,1.0,0.23249,0.34967,0.37033,0.29656,0.45679,0.35403,0.4051,1.0,1.0,1.0,1.0,0.42135,0.40108,0.36565,0.3184
5795,1.0,1.0,1.0,1.0,1.0,1.0,0.22089,0.33903,0.40048,0.28696,0.42621,0.28857,0.27513,1.0,1.0,1.0,1.0,0.40507,0.39381,0.35957,0.32848
5796,1.0,1.0,1.0,1.0,1.0,1.0,0.26534,0.34079,0.40656,0.30337,0.39544,0.30512,0.46292,1.0,1.0,1.0,1.0,0.41423,0.39502,0.36071,0.33267
5797,1.0,1.0,1.0,1.0,1.0,1.0,0.28434,0.35508,0.41925,0.2723,0.46784,0.336,0.46957,1.0,1.0,1.0,1.0,0.42404,0.38595,0.35585,0.32742
5798,1.0,1.0,1.0,1.0,1.0,1.0,0.22995,0.31399,0.43404,0.21829,0.45328,0.43156,0.43378,1.0,1.0,1.0,1.0,0.40373,0.39685,0.36714,0.32448
5799,1.0,1.0,1.0,1.0,1.0,1.0,0.26145,0.33495,0.43362,0.17616,0.37657,0.34417,0.30026,1.0,1.0,1.0,1.0,0.4009,0.38485,0.35772,0.32283
5800,1.0,1.0,1.0,1.0,1.0,1.0,0.22828,0.32448,0.40429,0.20323,0.31977,0.27589,0.37902,1.0,1.0,1.0,1.0,0.4101,0.41066,0.36427,0.3138
